s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
id,Country,City,Line,Phase,Start year,End year,RR?,Length,TunnelPer,Tunnel,Elevated,Atgrade,Stations,"Platform Length 
(Meters)",Source1,Cost,Currency,Year,PPP rate,Real cost,"Cost/km
 (Millions)",Cheap?,Clength,Ctunnel,Anglo?,Inflation Index,Real cost (2025 dollars),Cost/km (2025 dollars),Source2,Reference,,
20056,RU,Moscow,Line 3,Kievskaya — Park Pobedy,2000,2003,0,4.2,100.00%,4.2,0,0,2,10 cars,Wiki,,,,,0.0000,0.0,0,0,0,0,#N/A,#N/A,#N/A,,,,
20058,RU,Moscow,Line 13 | Monorail,Ulitsa Sergeya Eisenshteyna — Timiryazevskaya,2001,2004,0,5.13,0.00%,0,5.13,0,6,40m,Wiki,"6,335",RUB,2015,0.042440081,268.8579,52.4,0,0,0,0,1.359035428,365.4,71.2,Plan,Government Decree of Moscow Government No. 1200-RP (2005),,
20059,RU,Moscow,Line 4,Kievskaya — Mezhdunarodnaya,2000,2006,0,2.72,100.00%,2.72,0,0,1,118m / 6 cars,Wiki,"5,277",RUB,2001,0.120151627,633.9921,233.1,0,0,0,0,1.818828346,"1,153.1",423.9,Plan,Government Decree of Moscow Government No. 433-RP (2002),,
20060,RU,Moscow,Line 10,Chkalovskaya — Trubnaya,2005,2007,0,3.2,100.00%,3.2,0,0,2,8 cars,Plan,"13,940",RUB,2011,0.0542,755.8124,236.2,0,0,0,0,1.432008233,"1,082.3",338.2,Plan,Approximate allocations estimated on the basis of Decrees of Moscow Government: No. 995-PP (2002); 669-PP (2005); 872-PP (2007); 893-PP (2008); 1029-PP (2009),,
20061,RU,Moscow,Line 3,Park Pobedy — Kuntsevskaya & Krylatskoe — Strogino,2005,2008,0,11.49,94.34%,10.84,0,0.65,3,8 cars,Plan,"27,427",RUB,2011,0.0542,1487.0474,129.4,0,0,0,0,1.432008233,"2,129.5",185.3,Plan,Approximate allocations estimated on the basis of Decrees of Moscow Government: No. 669-PP (2005); 872-PP (2007); 893-PP (2008); 1029-PP (2009),,
20062,RU,Moscow,Line 3,Strogino — Mitino,2007,2009,0,8.51,100.00%,8.51,0,0,3,8 cars,Plan,"35,485",RUB,2011,0.0542,1923.9602,226.1,0,0,0,0,1.432008233,"2,755.1",323.8,Plan,Approximate allocations estimated on the basis of Decrees of Moscow Government: No. 669-PP (2005); 872-PP (2007); 893-PP (2008); 1029-PP (2009),,
20063,RU,Moscow,Line 10,Trubnaya — Mar'yina Roshcha,2007,2010,0,3.5,100.00%,3.5,0,0,2,8 cars,Plan,"27,448",RUB,2011,0.0542,1488.1860,425.2,0,0,0,0,1.432008233,"2,131.1",608.9,Plan,Approximate allocations estimated on the basis of Decrees of Moscow Government: No. 669-PP (2005); 872-PP (2007); 893-PP (2008); 1029-PP (2009),,
20064,RU,Moscow,Line 10,Mar'yino — Zyablikovo,2008,2011,0,4.2,100.00%,4.2,0,0,3,8 cars,Plan,"25,279",RUB,2011,0.0542,1370.5797,326.3,0,0,0,0,1.432008233,"1,962.7",467.3,Plan,Approximate allocations estimated on the basis of Decrees of Moscow Government: No. 669-PP (2005); 872-PP (2007); 893-PP (2008); 1029-PP (2009),,
20065,RU,Moscow,Line 8,Novogireevo — Novokosino,2009,2012,0,3.39,100.00%,3.39,0,0,1,8 cars,Plan,"17,720",RUB,2011,0.0542,960.7601,283.4,0,0,0,0,1.432008233,"1,375.8",405.8,Plan,Approximate allocations estimated on the basis of Decrees of Moscow Government: No. 669-PP (2005); 872-PP (2007); 893-PP (2008); 1029-PP (2009),,
20068,RU,Moscow,Line 2,Krasnogvardeyskaya — Alma-Atinskaya,2011,2012,0,4.2,100.00%,4.2,0,0,1,8 cars,Plan,"15,800",RUB,2011,0.05421897,856.6597,204.0,0,0,0,0,1.432008233,"1,226.7",292.1,Media,https://web.archive.org/web/20131202230424/http://www.mos.ru/authority/activity/urban/index.php?id_14=24044,,
20066,RU,Moscow,Line 3,Mitino — Pyatnitskoe Shosse,2011,2012,0,1,100.00%,1,0,0,1,8 cars,Plan,"7,296.4703",RUB,2016,0.04244008055,309.6628,309.7,0,0,0,0,1.342104605,415.6,415.6,Plan,Approximate allocations estimated on the basis of Decrees of Moscow Government: No. 669-PP (2005); 872-PP (2007); 893-PP (2008); 1029-PP (2009),,
20021,RU,Moscow,Line 7,Vykhino — Zhulebino,2011,2013,0,5.18,93.24%,4.83,0,0.35,2,163m / 8 cars,Plan,"28,457.0164",RUB,2015,0.04828079208,1373.9273,265.2,0,0,0,0,1.359035428,"1,867.2",360.5,Plan,"Address Investment Program of Moscow. Decrees of Moscow Government: No. 606-PP (2014), 630-PP (2015), 665-PP (2016), 748-PP (2017), 1663-PP (2018, edition 1223-PP of 2019), 1323-PP (2019), 1871-PP (2020), 1591-PP (2021), 2195-PP (2023), 1930-PP (2023), 2251-PP (2025)",,
20067,RU,Moscow,Line 12,Bittsevskiy Park — Ulitsa Starokachalovskaya,2010,2014,0,4.52,100.00%,4.52,0,0,2,96m (4.5 cars),Plan,"20,528.4965",RUB,2017,0.04929274758,1011.9060,223.9,0,0,0,0,1.314109416,"1,329.8",294.2,Plan,Approximate allocations estimated on the basis of Decrees of Moscow Government: No. 669-PP (2005); 872-PP (2007); 893-PP (2008); 1029-PP (2009),,
20004,RU,Moscow,Line 8A,Delovoy Tsentr — Park Pobedy,2012,2014,0,3.35,100.00%,3.35,0,0,0,n/a,Plan,"35,534.0000",RUB,2024,0.04434558356,1575.7760,470.4,0,0,0,0,1,"1,575.8",470.4,Plan,"Address Investment Program of Moscow. Decrees of Moscow Government: No. 606-PP (2014), 630-PP (2015), 665-PP (2016), 748-PP (2017), 1663-PP (2018, edition 1223-PP of 2019), 1323-PP (2019), 1871-PP (2020), 1591-PP (2021), 2195-PP (2023), 1930-PP (2023), 2251-PP (2025)",,
20023,RU,Moscow,Line 7,Spartak (quasi-infill station),2013,2014,0,0,,0,0,0,1,156m / 8 cars,Plan,"4,172.0000",RUB,2018,0.0476278385,198.7033,n/a,0,0,0,0,1.28277786,254.9,n/a,Plan,"Address Investment Program of Moscow. Decrees of Moscow Government: No. 606-PP (2014), 630-PP (2015), 665-PP (2016), 748-PP (2017), 1663-PP (2018, edition 1223-PP of 2019), 1323-PP (2019), 1871-PP (2020), 1591-PP (2021), 2195-PP (2023), 1930-PP (2023), 2251-PP (2025)",,
20022,RU,Moscow,Line 7,Zhulebino — Kotelniki,2012,2015,0,1.54,100.00%,1.54,0,0,1,163m / 8 cars,Plan,"10,343.4300",RUB,2015,0.04453936975,460.6899,299.1,0,0,0,0,1.359035428,626.1,406.6,Plan,"Address Investment Program of Moscow. Decrees of Moscow Government: No. 606-PP (2014), 630-PP (2015), 665-PP (2016), 748-PP (2017), 1663-PP (2018, edition 1223-PP of 2019), 1323-PP (2019), 1871-PP (2020), 1591-PP (2021), 2195-PP (2023), 1930-PP (2023), 2251-PP (2025)",,
20020,RU,Moscow,Line 2,Tekhnopark (infill station),2014,2015,0,0,,0,0,0,1,163m / 8 cars,Plan,"3,689.8184",RUB,2017,0.04313271411,159.1519,n/a,0,0,0,0,1.314109416,209.1,n/a,Plan,"Address Investment Program of Moscow. Decrees of Moscow Government: No. 606-PP (2014), 630-PP (2015), 665-PP (2016), 748-PP (2017), 1663-PP (2018, edition 1223-PP of 2019), 1323-PP (2019), 1871-PP (2020), 1591-PP (2021), 2195-PP (2023), 1930-PP (2023), 2251-PP (2025)",,
20009,RU,Moscow,Line 1,Yugo-Zapadnaya — Salaryevo,2011,2016,0,6.83,100.00%,6.83,0,0,3,162m / 8 cars,Plan,"42,194.3627",RUB,2024,0.04440198057,1873.5133,274.3,0,0,0,0,1,"1,873.5",274.3,Plan,"Address Investment Program of Moscow. Decrees of Moscow Government: No. 606-PP (2014), 630-PP (2015), 665-PP (2016), 748-PP (2017), 1663-PP (2018, edition 1223-PP of 2019), 1323-PP (2019), 1871-PP (2020), 1591-PP (2021), 2195-PP (2023), 1930-PP (2023), 2251-PP (2025)",,
20005,RU,Moscow,Line 8A,Park Pobedy — Ramenki,2012,2017,0,7.25,100.00%,7.25,0,0,3,163m / 8 cars,Plan,"63,274.0000",RUB,2024,0.04518431183,2858.9921,394.3,0,0,0,0,1,"2,859.0",394.3,Plan,"Address Investment Program of Moscow. Decrees of Moscow Government: No. 606-PP (2014), 630-PP (2015), 665-PP (2016), 748-PP (2017), 1663-PP (2018, edition 1223-PP of 2019), 1323-PP (2019), 1871-PP (2020), 1591-PP (2021), 2195-PP (2023), 1930-PP (2023), 2251-PP (2025)",,
20001,RU,Moscow,Line 10,Maryina Roschcha — Seligerskaya,2011,2018,0,11.75,100.00%,11.75,0,0,6,162m / 8 cars,Plan,"136,900.0000",RUB,2024,0.04326052881,5922.3664,504.0,0,0,0,0,1,"5,922.4",504.0,Plan,"Address Investment Program of Moscow. Decrees of Moscow Government: No. 606-PP (2014), 630-PP (2015), 665-PP (2016), 748-PP (2017), 1663-PP (2018, edition 1223-PP of 2019), 1323-PP (2019), 1871-PP (2020), 1591-PP (2021), 2195-PP (2023), 1930-PP (2023), 2251-PP (2025)",,
20019,RU,Moscow,Line 2,Retchnoy Vokzal — Khovrino,2013,2018,0,2.92,100.00%,2.92,0,0,2,8 cars,Plan,"26,052.0000",RUB,2024,0.04241467569,1104.9871,378.4,0,0,0,0,1,"1,105.0",378.4,Plan,"Address Investment Program of Moscow. Decrees of Moscow Government: No. 606-PP (2014), 630-PP (2015), 665-PP (2016), 748-PP (2017), 1663-PP (2018, edition 1223-PP of 2019), 1323-PP (2019), 1871-PP (2020), 1591-PP (2021), 2195-PP (2023), 1930-PP (2023), 2251-PP (2025)",,
20006,RU,Moscow,Line 8A,Ramenki — Rasskazovka,2014,2018,0,15.3,100.00%,15.3,0,0,7,163m / 8 cars,Plan,"116,000.0000",RUB,2024,0.04115489877,4773.9683,312.0,0,0,0,0,1,"4,774.0",312.0,Plan,"Address Investment Program of Moscow. Decrees of Moscow Government: No. 606-PP (2014), 630-PP (2015), 665-PP (2016), 748-PP (2017), 1663-PP (2018, edition 1223-PP of 2019), 1323-PP (2019), 1871-PP (2020), 1591-PP (2021), 2195-PP (2023), 1930-PP (2023), 2251-PP (2025)",,
20012,RU,Moscow,Lines 11 (Great Circle) & 17,Delovoy Tsentr — Saviolovskaya,2014,2018,0,11.45,100.00%,11.45,0,0,5,163m / 8 cars,Plan,"144,582.0000",RUB,2024,0.04190132605,6058.1775,529.1,0,0,0,0,1,"6,058.2",529.1,Plan,"Address Investment Program of Moscow. Decrees of Moscow Government: No. 606-PP (2014), 630-PP (2015), 665-PP (2016), 748-PP (2017), 1663-PP (2018, edition 1223-PP of 2019), 1323-PP (2019), 1871-PP (2020), 1591-PP (2021), 2195-PP (2023), 1930-PP (2023), 2251-PP (2025)",,
20010,RU,Moscow,Line 1,Salaryevo — Novomoskovskaya,2016,2019,0,11.51,56.56%,6.51,1,4,2,8 cars,Plan,"48,024.4739",RUB,2024,0.04036805101,1938.6544,168.4,0,0,0,0,1,"1,938.7",168.4,Plan,"Address Investment Program of Moscow. Decrees of Moscow Government: No. 606-PP (2014), 630-PP (2015), 665-PP (2016), 748-PP (2017), 1663-PP (2018, edition 1223-PP of 2019), 1323-PP (2019), 1871-PP (2020), 1591-PP (2021), 2195-PP (2023), 1930-PP (2023), 2251-PP (2025)",,
20018,RU,Moscow,Lines 11 (Great Circle) & 15,Aviamotornaya — Nekrasovka,2015,2020,0,21.43,100.00%,21.43,0,0,8,8 cars,Plan,"213,479.3560",RUB,2024,0.03997771372,8534.4166,398.2,0,0,0,0,1,"8,534.4",398.2,Plan,"Address Investment Program of Moscow. Decrees of Moscow Government: No. 606-PP (2014), 630-PP (2015), 665-PP (2016), 748-PP (2017), 1663-PP (2018, edition 1223-PP of 2019), 1323-PP (2019), 1871-PP (2020), 1591-PP (2021), 2195-PP (2023), 1930-PP (2023), 2251-PP (2025)",,
20008,RU,Moscow,Lines 8A & 8,Tretyakovskaya — Delovoy Tsentr,2018,2020,0,1.4,100.00%,1.4,0,0,0,n/a,Plan,"20,289.0000",RUB,2024,0.03855478194,782.2380,558.7,0,0,0,0,1,782.2,558.7,Plan,"Address Investment Program of Moscow. Decrees of Moscow Government: No. 606-PP (2014), 630-PP (2015), 665-PP (2016), 748-PP (2017), 1663-PP (2018, edition 1223-PP of 2019), 1323-PP (2019), 1871-PP (2020), 1591-PP (2021), 2195-PP (2023), 1930-PP (2023), 2251-PP (2025)",,
20014,RU,Moscow,Line 11 (Great Circle),Khoroshovskaya — Kuntsevskaya,2017,2021,0,8.11,100.00%,8.11,0,0,3,8 cars,Plan,"125,522.7800",RUB,2024,0.03725472052,4676.3161,576.6,0,0,0,0,1,"4,676.3",576.6,Plan,"Address Investment Program of Moscow. Decrees of Moscow Government: No. 606-PP (2014), 630-PP (2015), 665-PP (2016), 748-PP (2017), 1663-PP (2018, edition 1223-PP of 2019), 1323-PP (2019), 1871-PP (2020), 1591-PP (2021), 2195-PP (2023), 1930-PP (2023), 2251-PP (2025)",,
20016,RU,Moscow,Line 11 (Great Circle),Prospekt Vernadskogo — Kuntsevskaya,2017,2021,0,8.41,100.00%,8.41,0,0,4,8 cars,Plan,"125,410.4000",RUB,2024,0.03648928753,4576.1361,544.1,0,0,0,0,1,"4,576.1",544.1,Plan,"Address Investment Program of Moscow. Decrees of Moscow Government: No. 606-PP (2014), 630-PP (2015), 665-PP (2016), 748-PP (2017), 1663-PP (2018, edition 1223-PP of 2019), 1323-PP (2019), 1871-PP (2020), 1591-PP (2021), 2195-PP (2023), 1930-PP (2023), 2251-PP (2025)",,
20017,RU,Moscow,Line 11 (Great Circle),"Kakhovskaya (incl. Kashirskaya, Varhavskaya) — Prospekt Vernadskogo",2017,2021,0,8.27,100.00%,8.27,0,0,3,8 cars,Plan,"130,300.0000",RUB,2024,0.03572061032,4654.3955,562.8,0,0,0,0,1,"4,654.4",562.8,Plan,"Address Investment Program of Moscow. Decrees of Moscow Government: No. 606-PP (2014), 630-PP (2015), 665-PP (2016), 748-PP (2017), 1663-PP (2018, edition 1223-PP of 2019), 1323-PP (2019), 1871-PP (2020), 1591-PP (2021), 2195-PP (2023), 1930-PP (2023), 2251-PP (2025)",,
20015,RU,Moscow,Line 11 (Great Circle),Kashirskaya — Nizhegorodskaya,2018,2022,0,10.7,100.00%,10.7,0,0,4,8 cars,Plan,"130,300.0000",RUB,2024,0.03974333999,5178.5572,484.0,0,0,0,0,1,"5,178.6",484.0,Plan,"Address Investment Program of Moscow. Decrees of Moscow Government: No. 606-PP (2014), 630-PP (2015), 665-PP (2016), 748-PP (2017), 1663-PP (2018, edition 1223-PP of 2019), 1323-PP (2019), 1871-PP (2020), 1591-PP (2021), 2195-PP (2023), 1930-PP (2023), 2251-PP (2025)",,
20013,RU,Moscow,Line 11 (Great Circle),Saviolovskaya — Aviamotornaya,2017,2023,0,10.86,100.00%,10.86,0,0,5,163m / 8 cars,Plan,"192,900.0000",RUB,2024,0.03685099509,7108.5570,654.6,0,0,0,0,1,"7,108.6",654.6,Plan,"Address Investment Program of Moscow. Decrees of Moscow Government: No. 606-PP (2014), 630-PP (2015), 665-PP (2016), 748-PP (2017), 1663-PP (2018, edition 1223-PP of 2019), 1323-PP (2019), 1871-PP (2020), 1591-PP (2021), 2195-PP (2023), 1930-PP (2023), 2251-PP (2025)",,
20002,RU,Moscow,Line 10,Seligerskaya — Lianozovo,2018,2023,0,3.9,100.00%,3.9,0,0,2,8 cars,Plan,"43,598.3041",RUB,2024,0.03417479224,1489.9630,382.0,0,0,0,0,1,"1,490.0",382.0,Plan,"Address Investment Program of Moscow. Decrees of Moscow Government: No. 606-PP (2014), 630-PP (2015), 665-PP (2016), 748-PP (2017), 1663-PP (2018, edition 1223-PP of 2019), 1323-PP (2019), 1871-PP (2020), 1591-PP (2021), 2195-PP (2023), 1930-PP (2023), 2251-PP (2025)",,
20003,RU,Moscow,Line 10,Lianozovo — Fiztekh,2020,2023,0,1.9,100.00%,1.9,0,0,1,8 cars,Plan,"34,400.0000",RUB,2024,0.03217924258,1106.9659,582.6,0,0,0,0,1,"1,107.0",582.6,Plan,"Address Investment Program of Moscow. Decrees of Moscow Government: No. 606-PP (2014), 630-PP (2015), 665-PP (2016), 748-PP (2017), 1663-PP (2018, edition 1223-PP of 2019), 1323-PP (2019), 1871-PP (2020), 1591-PP (2021), 2195-PP (2023), 1930-PP (2023), 2251-PP (2025)",,
20007,RU,Moscow,Line 8A,Rasskazovka — VKO Airport,2021,2023,0,4.9,90.61%,4.44,0.46,0,2,8 cars,Plan,"56,457.0000",RUB,2024,0.03327215501,1878.4461,383.4,0,0,0,0,1,"1,878.4",383.4,Plan,"Address Investment Program of Moscow. Decrees of Moscow Government: No. 606-PP (2014), 630-PP (2015), 665-PP (2016), 748-PP (2017), 1663-PP (2018, edition 1223-PP of 2019), 1323-PP (2019), 1871-PP (2020), 1591-PP (2021), 2195-PP (2023), 1930-PP (2023), 2251-PP (2025)",,
20024,RU,Moscow,Line 16,Novatorskaya — Novomoskovskaya,2018,2024,0,15.6,100.00%,15.6,0,0,7,8 cars,Plan,"211,867.8000",RUB,2024,0.03301058859,6993.8808,448.3,0,0,0,0,1,"6,993.9",448.3,Plan,"Address Investment Program of Moscow. Decrees of Moscow Government: No. 606-PP (2014), 630-PP (2015), 665-PP (2016), 748-PP (2017), 1663-PP (2018, edition 1223-PP of 2019), 1323-PP (2019), 1871-PP (2020), 1591-PP (2021), 2195-PP (2023), 1930-PP (2023), 2251-PP (2025)",,
20011,RU,Moscow,Line 1,Novomoskovskaya — Potapovo,2019,2024,0,2.4,43.75%,1.05,0,1.35,1,8 cars,Plan,"24,067.2800",RUB,2024,0.03269105876,786.7849,327.8,0,0,0,0,1,786.8,327.8,Plan,"Address Investment Program of Moscow. Decrees of Moscow Government: No. 606-PP (2014), 630-PP (2015), 665-PP (2016), 748-PP (2017), 1663-PP (2018, edition 1223-PP of 2019), 1323-PP (2019), 1871-PP (2020), 1591-PP (2021), 2195-PP (2023), 1930-PP (2023), 2251-PP (2025)",,
20025,RU,Moscow,Line 16,Novatorskaya — Krymskaya,2021,2025,0,7.1,100.00%,7.1,0,0,3,8 cars,Plan,"97,931.0000",RUB,2024,0.03097970893,3033.8739,427.3,0,0,0,0,1,"3,033.9",427.3,Plan,"Address Investment Program of Moscow. Decrees of Moscow Government: No. 606-PP (2014), 630-PP (2015), 665-PP (2016), 748-PP (2017), 1663-PP (2018, edition 1223-PP of 2019), 1323-PP (2019), 1871-PP (2020), 1591-PP (2021), 2195-PP (2023), 1930-PP (2023), 2251-PP (2025)",,
20026,RU,Moscow,Line 16,Krymskaya — ZiL,2022,2025,0,2.5,100.00%,2.5,0,0,1,8 cars,Plan,"35,552.0000",RUB,2024,0.03016850387,1072.5506,429.0,0,0,0,0,1,"1,072.6",429.0,Plan,"Address Investment Program of Moscow. Decrees of Moscow Government: No. 606-PP (2014), 630-PP (2015), 665-PP (2016), 748-PP (2017), 1663-PP (2018, edition 1223-PP of 2019), 1323-PP (2019), 1871-PP (2020), 1591-PP (2021), 2195-PP (2023), 1930-PP (2023), 2251-PP (2025)",,
20027,RU,Moscow,Line 17,Shelepikha — Lipovaya Roshcha — Ilyinskaya,2022,2026,0,19.32,100.00%,19.32,0,0,8,8 cars,Plan,"293,616.0900",RUB,2024,0.02861722432,8402.4775,434.9,0,0,0,0,1,"8,402.5",434.9,Plan,"Address Investment Program of Moscow. Decrees of Moscow Government: No. 606-PP (2014), 630-PP (2015), 665-PP (2016), 748-PP (2017), 1663-PP (2018, edition 1223-PP of 2019), 1323-PP (2019), 1871-PP (2020), 1591-PP (2021), 2195-PP (2023), 1930-PP (2023), 2251-PP (2025)",,
20050,RU,N. Novgorod,Line 2,Burnakovskaya — Burevestnik,1999,2002,0,1.5,57.33%,0.86,0,0.64,1,5 cars,Wiki,,,,,0.0000,0.0,0,0,0,0,#N/A,#N/A,#N/A,,,,
20051,RU,N. Novgorod,Line 1,Moskovskaya — Gor'kovskaya,2008,2012,0,3.4,63.71%,2,1.234,0,1,5 cars,Wiki,"22,000",RUB,2010,0.063206562,1390.5444,409.0,0,0,0,0,1.477209983,"2,054.1",604.2,Media,https://www.kommersant.ru/doc/2135080,,
20036,RU,N. Novgorod,Line 2,Moskovskaya — Strelka,2015,2018,0,3.1,100.00%,3.1,0,0,1,5 cars,Plan,"11,175.1363",RUB,2019,0.04159821378,464.8657,150.0,0,0,0,0,1.259947899,585.7,188.9,Plan,Tendering Portal Data - Primary Tender https://zakupki.gov.ru/epz/order/notice/oku44/view/common-info.html?regNumber=0132200004114000121,,
20035,RU,N. Novgorod,Line 1,Gor'kovskaya — Sennaya,2022,2026,0,3.29,100.00%,3.29,0,0,2,5 cars,Plan,"35,581.0528",RUB,2025,0.02825590631,1005.3749,305.6,0,0,0,0,1,"1,005.4",305.6,Plan,Tendering portal data. https://zakupki.gov.ru/epz/order/notice/oku504/view/common-info.html?regNumber=0832200006621001490,,
20047,RU,Novosibirsk,Line 2,Marshala Pokryshkina — Beriozovaya Roshcha,2003,2007,0,1.2,100.00%,1.2,0,0,1,5 cars,Wiki,,,,,0.0000,0.0,0,0,0,0,#N/A,#N/A,#N/A,,,,
20048,RU,Novosibirsk,Line 2,Beriozovaya Roshcha — Zolotaya Niva,2007,2011,0,1.6,100.00%,1.6,0,0,1,5 cars,Wiki,,,,,0.0000,0.0,0,0,0,0,#N/A,#N/A,#N/A,,,,
20049,RU,Novosibirsk,Line 1,Sportivnaya,2019,2025,0,0,,0,0,0,0,5 cars,Wiki,"4,600",RUB,2025,0.028179223,129.6244,n/a,0,0,0,0,1,129.6,n/a,Media,https://ngs.ru/text/transport/2025/03/04/75178850/,,
20037,RU,Samara,Line 1,Alabinskaya — Teatralnaya,2022,2026,0,1.6,100.00%,1.6,0,0,1,5 cars,Plan,"19,100.0000",RUB,2025,0.02817922305,538.2232,336.4,0,0,0,0,1,538.2,336.4,Media,https://progorodsamara.ru/news/view/za-cetyre-goda-stroitelstvo-teatralnoj-v-samare-podorozalo-na-700-mln-rublej,,
20038,RU,St. Petersburg,Line 1,Ploshchad Muzhestva — Lesnaya,1999,2004,0,0.79,100.00%,0.79,0,0,0,n/a,Wiki,,,2025,,0.0000,0.0,0,0,0,0,1,0.0,0.0,,,,
20039,RU,St. Petersburg,Line 5,Staraya Derevnya — Komendantskiy Prospekt,???,2005,0,2.7,100.00%,2.7,0,0,1,8 cars,Wiki,,,2025,,0.0000,0.0,0,0,0,0,1,0.0,0.0,,,,
20040,RU,St. Petersburg,Line 3,Parnas,2005,2006,0,0,,0,0,0,1,6 cars,Wiki,"1,002",RUB,2006,0.07925005,79.3689,n/a,0,0,0,0,1.597790179,126.8,n/a,Media,https://www.rbc.ru/spb_sz/22/12/2006/5592c0ad9a79473b7f4b9d4d,,
20033,RU,St. Petersburg,Line 5,Sadovaya — Mezhdunarodnaya,2004,2012,0,8.4,100.00%,8.4,0,0,4,8 cars,Plan,"62,840.9862",RUB,2025,0.02973395395,1868.5110,222.4,0,0,0,0,1,"1,868.5",222.4,Plan,"Annual Budget of the City of St.Petersburg (each year 2012...2022); Address Investment Program of St.Petersburg as outlined by Government Decrees of the Government of St.Petersburg No. 1228 (2023), 1320 (2024), 1159 (2025)",,
20031,RU,St. Petersburg,Line 2,Primorskaya — Begovaya,2014,2018,0,5.1,100.00%,5.1,0,0,2,6 cars / 124m,Plan,"35,964.4143",RUB,2025,0.02970292014,1068.2481,209.5,0,0,0,0,1,"1,068.2",209.5,Plan,"Annual Budget of the City of St.Petersburg (each year 2012...2022); Address Investment Program of St.Petersburg as outlined by Government Decrees of the Government of St.Petersburg No. 1228 (2023), 1320 (2024), 1159 (2025)",,
20034,RU,St. Petersburg,Line 5,Mezhdunarodnaya — Shushary,2011,2019,0,6.2,100.00%,6.2,0,0,3,8 cars,Plan,"38,392.3192",RUB,2025,0.02970674255,1140.5107,184.0,0,0,0,0,1,"1,140.5",184.0,Plan,"Annual Budget of the City of St.Petersburg (each year 2012...2022); Address Investment Program of St.Petersburg as outlined by Government Decrees of the Government of St.Petersburg No. 1228 (2023), 1320 (2024), 1159 (2025)",,
20030,RU,St. Petersburg,Line 4,Spasskaya — Gorniy Institut,2015,2024,0,3.6,100.00%,3.6,0,0,2,8 cars,Plan,"45,986.3262",RUB,2025,0.02950513115,1356.8326,376.9,0,0,0,0,1,"1,356.8",376.9,Plan,"Annual Budget of the City of St.Petersburg (each year 2012...2022); Address Investment Program of St.Petersburg as outlined by Government Decrees of the Government of St.Petersburg No. 1228 (2023), 1320 (2024), 1159 (2025)",,
20028,RU,St. Petersburg,Line 6,Kazakovskaya (Yugo-Zapadnaya) — Putilovskaya,2018,2025,0,2.57,100.00%,2.57,0,0,2,8 cars,Plan,"84,053.5385",RUB,2025,0.02915219321,2450.3450,953.4,0,0,0,0,1,"2,450.3",953.4,Plan,"Annual Budget of the City of St.Petersburg (each year 2012...2022); Address Investment Program of St.Petersburg as outlined by Government Decrees of the Government of St.Petersburg No. 1228 (2023), 1320 (2024), 1159 (2025)",,
20032,RU,St. Petersburg,Line 2,Begovaya — Kamenka,2022,2028,0,5,100.00%,5,0,0,2,6 cars / 124m,Plan,"128,087.1166",RUB,2025,0.02823135914,3616.0734,723.2,0,0,0,0,1,"3,616.1",723.2,Plan,"Annual Budget of the City of St.Petersburg (each year 2012...2022); Address Investment Program of St.Petersburg as outlined by Government Decrees of the Government of St.Petersburg No. 1228 (2023), 1320 (2024), 1159 (2025)",,
20029,RU,St. Petersburg,Line 6,Putilovskaya — Karetnaya,2024,2030,0,7,100.00%,7,0,0,4,8 cars,Plan,"127,909.0904",RUB,2025,0.02821073482,3608.4094,515.5,0,0,0,0,1,"3,608.4",515.5,Plan,"Annual Budget of the City of St.Petersburg (each year 2012...2022); Address Investment Program of St.Petersburg as outlined by Government Decrees of the Government of St.Petersburg No. 1228 (2023), 1320 (2024), 1159 (2025)",,
20053,RU,Volgograd,ST,Pionerskaya — Yelshanka,???,2011,0,3.7,100.00%,3.7,0,0,3,102m (5 cars),Wiki,,,2025,,0.0000,0.0,0,0,0,0,1,0.0,0.0,,,,
20052,RU,Yekaterinburg,Line 1,Geologicheskaya — Botanicheskaya,2007,2012,0,4.2,100.00%,4.2,0,0,2,5 cars,Wiki,"16,000",RUB,2010,0.063206562,1011.3050,240.8,0,0,0,0,1.477209983,"1,493.9",355.7,Media,https://uralstroyinfo.ru/stroitelstvo-stanciy-metro-chkalovskaya,,
8192,SA,Ad Dammam,Dammam Metro,Dammam Metro (a-Sharqiya),2014,,0,50,0.00%,0.0,0,0,,,,"16,000",USD,2010,1.623,25968,519.4,0,0,0,0,1.477209983,"38,360.2",767.2,Media,https://www.bncnetwork.net/Project/Dammam_Metro/lLeKWJzyKRk=,,
8186,SA,Jeddah,Jeddah Metro,Jeddah Metro,2014,2025,0,161.1,12.41%,20.0,0,0,81,,Trade,"12,000",USD,2015,1.435,17220,106.9,0,0,0,0,1.359035428,"23,402.6",145.3,Plan,http://www.metrojeddah.com.sa/page/Metro,,
8187,SA,Mecca,Mecca Metro,Mecca Metro,2009,,,188,,,#N/A,#N/A,90,,,"62,000",SAR,2010,0.616,38192,203.1,0,0,0,0,1.477209983,"56,417.6",300.1,,,,
8171,SA,Riyadh,Blue,Blue,2015,2016,0,38,42.63%,16.2,0,0,22,,Trade,"6,561",USD,2013,1.82,11941.02,314.2,0,0,0,0,1.382720845,"16,511.1",434.5,Plan,http://www.riyadhmetro.sa/,,
